SOURCE,TARGET,TIME,TYPE,WEIGHT,SITE,lock_bool,high_bool,low_bool,ANTENNA,pre_dur,post_dur
J1507,J1507,0,IS_ADULT,1,,,,,,,
J1511,J1511,0,IS_ADULT,1,,,,,,,
J1529,J1529,0,IS_ADULT,1,,,,,,,
J1602,J1602,0,IS_ADULT,1,,,,,,,
J1623,J1623,0,IS_ADULT,1,,,,,,,
J1658,J1658,0,IS_ADULT,1,,,,,,,
J1692,J1692,0,IS_ADULT,1,,,,,,,
J1890,J1890,0,IS_ADULT,1,,,,,,,
J1893,J1893,0,IS_ADULT,1,,,,,,,
J1895,J1895,0,IS_ADULT,1,,,,,,,
J1902,J1902,0,IS_ADULT,1,,,,,,,
J1915,J1915,0,IS_ADULT,1,,,,,,,
J1917,J1917,0,IS_ADULT,1,,,,,,,
J1949,J1949,0,IS_ADULT,1,,,,,,,
J2017,J2017,0,IS_ADULT,1,,,,,,,
J2128,J2128,0,IS_ADULT,1,,,,,,,
J2072,J2072,0,IS_ADULT,1,,,,,,,
J2130,J2130,0,IS_ADULT,1,,,,,,,
J2198,J2198,0,IS_ADULT,1,,,,,,,
J2197,J2197,0,IS_ADULT,1,,,,,,,
J2196,J2196,0,IS_ADULT,1,,,,,,,
J2402,J2402,0,IS_ADULT,1,,,,,,,
J2263,J2263,0,IS_ADULT,1,,,,,,,
J2126,J2126,0,IS_ADULT,1,,,,,,,
J2409,J2409,0,IS_ADULT,1,,,,,,,
J2467,J2467,0,IS_ADULT,1,,,,,,,
J2470,J2470,0,IS_ADULT,1,,,,,,,
J2475,J2475,0,IS_ADULT,1,,,,,,,
J2477,J2477,0,IS_ADULT,1,,,,,,,
J2486,J2486,0,IS_ADULT,1,,,,,,,
J2488,J2488,0,IS_ADULT,1,,,,,,,
J2491,J2491,0,IS_ADULT,1,,,,,,,
J2542,J2542,0,IS_ADULT,1,,,,,,,
J2550,J2550,0,IS_ADULT,1,,,,,,,
J2572,J2572,0,IS_ADULT,1,,,,,,,
J2941,J2941,0,IS_ADULT,1,,,,,,,
J2942,J2942,0,IS_ADULT,1,,,,,,,
J2946,J2946,0,IS_ADULT,1,,,,,,,
J2952,J2952,0,IS_ADULT,1,,,,,,,
J2573,J2573,0,IS_ADULT,1,,,,,,,
J2961,J2961,0,IS_ADULT,1,,,,,,,
J2593,J2593,0,IS_ADULT,1,,,,,,,
J2592B,J2592B,0,IS_ADULT,1,,,,,,,
J2641,J2641,0,IS_ADULT,1,,,,,,,
J2668,J2668,0,IS_ADULT,1,,,,,,,
J2759,J2759,0,IS_ADULT,1,,,,,,,
J2666,J2666,0,IS_ADULT,1,,,,,,,
J2644,J2644,0,IS_ADULT,1,,,,,,,
J2740,J2740,0,IS_ADULT,1,,,,,,,
J2751,J2751,0,IS_ADULT,1,,,,,,,
J2732,J2732,0,IS_ADULT,1,,,,,,,
J2966,J2966,0,IS_ADULT,1,,,,,,,
J2801,J2801,0,IS_ADULT,1,,,,,,,
J2831,J2831,0,IS_ADULT,1,,,,,,,
J2867,J2867,0,IS_ADULT,1,,,,,,,
J3003,J3003,0,IS_ADULT,1,,,,,,,
J3063,J3063,0,IS_ADULT,1,,,,,,,
J3066,J3066,0,IS_ADULT,1,,,,,,,
J3067,J3067,0,IS_ADULT,1,,,,,,,
J3068,J3068,0,IS_ADULT,1,,,,,,,
J3069,J3069,0,IS_ADULT,1,,,,,,,
J3081,J3081,0,IS_ADULT,1,,,,,,,
J3085,J3085,0,IS_ADULT,1,,,,,,,
J3093,J3093,0,IS_ADULT,1,,,,,,,
J1003,J2994,0,PARTNER,1,,,,,,,
J1031,J1171,0,PARTNER,1,,,,,,,
J1171,J1031,0,PARTNER,1,,,,,,,
J1283A,J1470,0,PARTNER,1,,,,,,,
J1315,J515,0,PARTNER,1,,,,,,,
J1317,J1602,0,PARTNER,1,,,,,,,
J1340,J1323,0,PARTNER,1,,,,,,,
J1352,J793,0,PARTNER,1,,,,,,,
J1369,J234,0,PARTNER,1,,,,,,,
J1480,J505,0,PARTNER,1,,,,,,,
J1507,J1915,0,PARTNER,1,,,,,,,
J1529,J1046,0,PARTNER,1,,,,,,,
J1602,J1317,0,PARTNER,1,,,,,,,
J17,J20,0,PARTNER,1,,,,,,,
J1890,J1366,0,PARTNER,1,,,,,,,
J1893,J972,0,PARTNER,1,,,,,,,
J1895,J792,0,PARTNER,1,,,,,,,
J1902,J1368,0,PARTNER,1,,,,,,,
J1915,J1507,0,PARTNER,1,,,,,,,
J1917,J751,0,PARTNER,1,,,,,,,
J2126,J2100,0,PARTNER,1,,,,,,,
J22,J23,0,PARTNER,1,,,,,,,
J2402,J2409,0,PARTNER,1,,,,,,,
J2409,J2402,0,PARTNER,1,,,,,,,
J290,J250,0,PARTNER,1,,,,,,,
J2941,J2952,0,PARTNER,1,,,,,,,
J2952,J2941,0,PARTNER,1,,,,,,,
J2966,J2951,0,PARTNER,1,,,,,,,
J3473,2392,0,PARTNER,1,,,,,,,
J361,J16,0,PARTNER,1,,,,,,,
J42,J1351,0,PARTNER,1,,,,,,,
J448,UNMARKED,0,PARTNER,1,,,,,,,
J469,J1903,0,PARTNER,1,,,,,,,
J505,J1480,0,PARTNER,1,,,,,,,
J510,J516,0,PARTNER,1,,,,,,,
J751,J1917,0,PARTNER,1,,,,,,,
J793,J1352,0,PARTNER,1,,,,,,,
J889,J971,0,PARTNER,1,,,,,,,
J971,J889,0,PARTNER,1,,,,,,,
J972,J1893,0,PARTNER,1,,,,,,,
J2994,J1003,0,PARTNER,1,,,,,,,
J1470,J1283A,0,PARTNER,1,,,,,,,
J515,J1315,0,PARTNER,1,,,,,,,
J1323,J1340,0,PARTNER,1,,,,,,,
J234,J1369,0,PARTNER,1,,,,,,,
J1046,J1529,0,PARTNER,1,,,,,,,
J20,J17,0,PARTNER,1,,,,,,,
J1366,J1890,0,PARTNER,1,,,,,,,
J792,J1895,0,PARTNER,1,,,,,,,
J1368,J1902,0,PARTNER,1,,,,,,,
J2100,J2126,0,PARTNER,1,,,,,,,
J23,J22,0,PARTNER,1,,,,,,,
J250,J290,0,PARTNER,1,,,,,,,
J2951,J2966,0,PARTNER,1,,,,,,,
2392,J3473,0,PARTNER,1,,,,,,,
J16,J361,0,PARTNER,1,,,,,,,
J1351,J42,0,PARTNER,1,,,,,,,
UNMARKED,J448,0,PARTNER,1,,,,,,,
J1903,J469,0,PARTNER,1,,,,,,,
J516,J510,0,PARTNER,1,,,,,,,
J2740,J2196,0,SIBLING,1,,,,,,,
J3281,J2196,0,SIBLING,1,,,,,,,
J2196,J2740,0,SIBLING,1,,,,,,,
J3281,J2740,0,SIBLING,1,,,,,,,
J2196,J3281,0,SIBLING,1,,,,,,,
J2740,J3281,0,SIBLING,1,,,,,,,
J1031,J1003,0,SIBLING,1,,,,,,,
J1003,J1031,0,SIBLING,1,,,,,,,
J2128,J1658,0,SIBLING,1,,,,,,,
J2759,J1658,0,SIBLING,1,,,,,,,
J1658,J2128,0,SIBLING,1,,,,,,,
J2759,J2128,0,SIBLING,1,,,,,,,
J1658,J2759,0,SIBLING,1,,,,,,,
J2128,J2759,0,SIBLING,1,,,,,,,
J2072,J1623,0,SIBLING,1,,,,,,,
J3225,J1623,0,SIBLING,1,,,,,,,
J1623,J2072,0,SIBLING,1,,,,,,,
J3225,J2072,0,SIBLING,1,,,,,,,
J1623,J3225,0,SIBLING,1,,,,,,,
J2072,J3225,0,SIBLING,1,,,,,,,
J3295,J2801,0,SIBLING,1,,,,,,,
J2801,J3295,0,SIBLING,1,,,,,,,
J2197,J1692,0,SIBLING,1,,,,,,,
J1692,J2197,0,SIBLING,1,,,,,,,
J2130,J1056,0,SIBLING,1,,,,,,,
J2198,J1056,0,SIBLING,1,,,,,,,
J1056,J2130,0,SIBLING,1,,,,,,,
J2198,J2130,0,SIBLING,1,,,,,,,
J1056,J2198,0,SIBLING,1,,,,,,,
J2130,J2198,0,SIBLING,1,,,,,,,
J2593,J2017,0,SIBLING,1,,,,,,,
J2017,J2593,0,SIBLING,1,,,,,,,
J3228,J1692,0,SIBLING,1,,,,,,,
J3228,J2197,0,SIBLING,1,,,,,,,
J1692,J3228,0,SIBLING,1,,,,,,,
J2197,J3228,0,SIBLING,1,,,,,,,
J2759,J1047,0,SIBLING,1,,,,,,,
J1047,J2759,0,SIBLING,1,,,,,,,
J751,J799,0,PARENT-OFFSPRING,1,,,,,,,
J753,J795,0,PARENT-OFFSPRING,1,,,,,,,
J1003,J1349,0,PARENT-OFFSPRING,1,,,,,,,
J1034,J17,0,PARENT-OFFSPRING,1,,,,,,,
J1056,J793,0,PARENT-OFFSPRING,1,,,,,,,
J1031,J1349,0,PARENT-OFFSPRING,1,,,,,,,
J1047,J247,0,PARENT-OFFSPRING,1,,,,,,,
J1102,J250,0,PARENT-OFFSPRING,1,,,,,,,
J1171,J510,0,PARENT-OFFSPRING,1,,,,,,,
J1283A,J407,0,PARENT-OFFSPRING,1,,,,,,,
J1602,J804,0,PARENT-OFFSPRING,1,,,,,,,
J1623,J1893,0,PARENT-OFFSPRING,1,,,,,,,
J1658,J16,0,PARENT-OFFSPRING,1,,,,,,,
J1692,J721,0,PARENT-OFFSPRING,1,,,,,,,
J2017,J896,0,PARENT-OFFSPRING,1,,,,,,,
J2072,J1893,0,PARENT-OFFSPRING,1,,,,,,,
J2126,J834,0,PARENT-OFFSPRING,1,,,,,,,
J2128,J16,0,PARENT-OFFSPRING,1,,,,,,,
J2130,J793,0,PARENT-OFFSPRING,1,,,,,,,
J2196,J1046,0,PARENT-OFFSPRING,1,,,,,,,
J2197,J721,0,PARENT-OFFSPRING,1,,,,,,,
J2198,J793,0,PARENT-OFFSPRING,1,,,,,,,
J2263,J1903,0,PARENT-OFFSPRING,1,,,,,,,
J2573,J2390,0,PARENT-OFFSPRING,1,,,,,,,
J2592B,J1366,0,PARENT-OFFSPRING,1,,,,,,,
J2593,J896,0,PARENT-OFFSPRING,1,,,,,,,
J2607,J1876,0,PARENT-OFFSPRING,1,,,,,,,
J2641,J796,0,PARENT-OFFSPRING,1,,,,,,,
J2644,J1398,0,PARENT-OFFSPRING,1,,,,,,,
J2666,J1318,0,PARENT-OFFSPRING,1,,,,,,,
J2668,J2460,0,PARENT-OFFSPRING,1,,,,,,,
J2732,J2980,0,PARENT-OFFSPRING,1,,,,,,,
J2740,J1046,0,PARENT-OFFSPRING,1,,,,,,,
J2751,J1315,0,PARENT-OFFSPRING,1,,,,,,,
J2759,J16,0,PARENT-OFFSPRING,1,,,,,,,
J2801,J2409,0,PARENT-OFFSPRING,1,,,,,,,
J2831,J2952,0,PARENT-OFFSPRING,1,,,,,,,
J2867,J1317,0,PARENT-OFFSPRING,1,,,,,,,
J2668,J2412,0,PARENT-OFFSPRING,1,,,,,,,
J3106,J505,0,PARENT-OFFSPRING,1,,,,,,,
J3125,J792,0,PARENT-OFFSPRING,1,,,,,,,
J3145,J1915,0,PARENT-OFFSPRING,1,,,,,,,
J3208,J1031,0,PARENT-OFFSPRING,1,,,,,,,
J3225,J1893,0,PARENT-OFFSPRING,1,,,,,,,
J3228,J1902,0,PARENT-OFFSPRING,1,,,,,,,
J3281,J1046,0,PARENT-OFFSPRING,1,,,,,,,
J3295,J2409,0,PARENT-OFFSPRING,1,,,,,,,
J3228,J218,0,PARENT-OFFSPRING,1,,,,,,,
J3145,J1507,0,PARENT-OFFSPRING,1,,,,,,,
J2668,J2640,0,PARENT-OFFSPRING,1,,,,,,,
J799,J751,0,PARENT-OFFSPRING,1,,,,,,,
J795,J753,0,PARENT-OFFSPRING,1,,,,,,,
J1349,J1003,0,PARENT-OFFSPRING,1,,,,,,,
J17,J1034,0,PARENT-OFFSPRING,1,,,,,,,
J793,J1056,0,PARENT-OFFSPRING,1,,,,,,,
J1349,J1031,0,PARENT-OFFSPRING,1,,,,,,,
J247,J1047,0,PARENT-OFFSPRING,1,,,,,,,
J250,J1102,0,PARENT-OFFSPRING,1,,,,,,,
J510,J1171,0,PARENT-OFFSPRING,1,,,,,,,
J407,J1283A,0,PARENT-OFFSPRING,1,,,,,,,
J804,J1602,0,PARENT-OFFSPRING,1,,,,,,,
J1893,J1623,0,PARENT-OFFSPRING,1,,,,,,,
J16,J1658,0,PARENT-OFFSPRING,1,,,,,,,
J721,J1692,0,PARENT-OFFSPRING,1,,,,,,,
J896,J2017,0,PARENT-OFFSPRING,1,,,,,,,
J1893,J2072,0,PARENT-OFFSPRING,1,,,,,,,
J834,J2126,0,PARENT-OFFSPRING,1,,,,,,,
J16,J2128,0,PARENT-OFFSPRING,1,,,,,,,
J793,J2130,0,PARENT-OFFSPRING,1,,,,,,,
J1046,J2196,0,PARENT-OFFSPRING,1,,,,,,,
J721,J2197,0,PARENT-OFFSPRING,1,,,,,,,
J793,J2198,0,PARENT-OFFSPRING,1,,,,,,,
J1903,J2263,0,PARENT-OFFSPRING,1,,,,,,,
J2390,J2573,0,PARENT-OFFSPRING,1,,,,,,,
J1366,J2592B,0,PARENT-OFFSPRING,1,,,,,,,
J896,J2593,0,PARENT-OFFSPRING,1,,,,,,,
J1876,J2607,0,PARENT-OFFSPRING,1,,,,,,,
J796,J2641,0,PARENT-OFFSPRING,1,,,,,,,
J1398,J2644,0,PARENT-OFFSPRING,1,,,,,,,
J1318,J2666,0,PARENT-OFFSPRING,1,,,,,,,
J2460,J2668,0,PARENT-OFFSPRING,1,,,,,,,
J2980,J2732,0,PARENT-OFFSPRING,1,,,,,,,
J1046,J2740,0,PARENT-OFFSPRING,1,,,,,,,
J1315,J2751,0,PARENT-OFFSPRING,1,,,,,,,
J16,J2759,0,PARENT-OFFSPRING,1,,,,,,,
J2409,J2801,0,PARENT-OFFSPRING,1,,,,,,,
J2952,J2831,0,PARENT-OFFSPRING,1,,,,,,,
J1317,J2867,0,PARENT-OFFSPRING,1,,,,,,,
J2412,J2668,0,PARENT-OFFSPRING,1,,,,,,,
J505,J3106,0,PARENT-OFFSPRING,1,,,,,,,
J792,J3125,0,PARENT-OFFSPRING,1,,,,,,,
J1915,J3145,0,PARENT-OFFSPRING,1,,,,,,,
J1031,J3208,0,PARENT-OFFSPRING,1,,,,,,,
J1893,J3225,0,PARENT-OFFSPRING,1,,,,,,,
J1902,J3228,0,PARENT-OFFSPRING,1,,,,,,,
J1046,J3281,0,PARENT-OFFSPRING,1,,,,,,,
J2409,J3295,0,PARENT-OFFSPRING,1,,,,,,,
J218,J3228,0,PARENT-OFFSPRING,1,,,,,,,
J1507,J3145,0,PARENT-OFFSPRING,1,,,,,,,
J2640,J2668,0,PARENT-OFFSPRING,1,,,,,,,
J751,J292,0,PARENT-OFFSPRING,1,,,,,,,
J1034,J20,0,PARENT-OFFSPRING,1,,,,,,,
J1056,J1352,0,PARENT-OFFSPRING,1,,,,,,,
J1047,J361,0,PARENT-OFFSPRING,1,,,,,,,
J1102,J290,0,PARENT-OFFSPRING,1,,,,,,,
J1171,J516,0,PARENT-OFFSPRING,1,,,,,,,
J1283A,J1359,0,PARENT-OFFSPRING,1,,,,,,,
J1602,J1892,0,PARENT-OFFSPRING,1,,,,,,,
J1623,J702,0,PARENT-OFFSPRING,1,,,,,,,
J1658,J562,0,PARENT-OFFSPRING,1,,,,,,,
J1692,J1368,0,PARENT-OFFSPRING,1,,,,,,,
J2017,J2391,0,PARENT-OFFSPRING,1,,,,,,,
J2072,J702,0,PARENT-OFFSPRING,1,,,,,,,
J2126,J460,0,PARENT-OFFSPRING,1,,,,,,,
J2128,J562,0,PARENT-OFFSPRING,1,,,,,,,
J2130,J1352,0,PARENT-OFFSPRING,1,,,,,,,
J2196,J1529,0,PARENT-OFFSPRING,1,,,,,,,
J2197,J1368,0,PARENT-OFFSPRING,1,,,,,,,
J2198,J1352,0,PARENT-OFFSPRING,1,,,,,,,
J2263,J469,0,PARENT-OFFSPRING,1,,,,,,,
J2573,J62,0,PARENT-OFFSPRING,1,,,,,,,
J2592B,J1890,0,PARENT-OFFSPRING,1,,,,,,,
J2593,J2391,0,PARENT-OFFSPRING,1,,,,,,,
J2607,J1888,0,PARENT-OFFSPRING,1,,,,,,,
J2641,J1346,0,PARENT-OFFSPRING,1,,,,,,,
J2644,J1962,0,PARENT-OFFSPRING,1,,,,,,,
J2666,J494,0,PARENT-OFFSPRING,1,,,,,,,
J2668,J625,0,PARENT-OFFSPRING,1,,,,,,,
J2732,J2943,0,PARENT-OFFSPRING,1,,,,,,,
J2740,J1529,0,PARENT-OFFSPRING,1,,,,,,,
J2751,J515,0,PARENT-OFFSPRING,1,,,,,,,
J2759,J361,0,PARENT-OFFSPRING,1,,,,,,,
J2801,J2402,0,PARENT-OFFSPRING,1,,,,,,,
J2831,J2941,0,PARENT-OFFSPRING,1,,,,,,,
J2867,J1602,0,PARENT-OFFSPRING,1,,,,,,,
J3106,J1480,0,PARENT-OFFSPRING,1,,,,,,,
J3125,J1895,0,PARENT-OFFSPRING,1,,,,,,,
J3145,J1507,0,PARENT-OFFSPRING,1,,,,,,,
J3208,J1171,0,PARENT-OFFSPRING,1,,,,,,,
J3225,J972,0,PARENT-OFFSPRING,1,,,,,,,
J3228,J1368,0,PARENT-OFFSPRING,1,,,,,,,
J3281,J1529,0,PARENT-OFFSPRING,1,,,,,,,
J3295,J2402,0,PARENT-OFFSPRING,1,,,,,,,
J3228,J289,0,PARENT-OFFSPRING,1,,,,,,,
J2644,J1692,0,PARENT-OFFSPRING,1,,,,,,,
J292,J751,0,PARENT-OFFSPRING,1,,,,,,,
J20,J1034,0,PARENT-OFFSPRING,1,,,,,,,
J1352,J1056,0,PARENT-OFFSPRING,1,,,,,,,
J361,J1047,0,PARENT-OFFSPRING,1,,,,,,,
J290,J1102,0,PARENT-OFFSPRING,1,,,,,,,
J516,J1171,0,PARENT-OFFSPRING,1,,,,,,,
J1359,J1283A,0,PARENT-OFFSPRING,1,,,,,,,
J1892,J1602,0,PARENT-OFFSPRING,1,,,,,,,
J702,J1623,0,PARENT-OFFSPRING,1,,,,,,,
J562,J1658,0,PARENT-OFFSPRING,1,,,,,,,
J1368,J1692,0,PARENT-OFFSPRING,1,,,,,,,
J2391,J2017,0,PARENT-OFFSPRING,1,,,,,,,
J702,J2072,0,PARENT-OFFSPRING,1,,,,,,,
J460,J2126,0,PARENT-OFFSPRING,1,,,,,,,
J562,J2128,0,PARENT-OFFSPRING,1,,,,,,,
J1352,J2130,0,PARENT-OFFSPRING,1,,,,,,,
J1529,J2196,0,PARENT-OFFSPRING,1,,,,,,,
J1368,J2197,0,PARENT-OFFSPRING,1,,,,,,,
J1352,J2198,0,PARENT-OFFSPRING,1,,,,,,,
J469,J2263,0,PARENT-OFFSPRING,1,,,,,,,
J62,J2573,0,PARENT-OFFSPRING,1,,,,,,,
J1890,J2592B,0,PARENT-OFFSPRING,1,,,,,,,
J2391,J2593,0,PARENT-OFFSPRING,1,,,,,,,
J1888,J2607,0,PARENT-OFFSPRING,1,,,,,,,
J1346,J2641,0,PARENT-OFFSPRING,1,,,,,,,
J1962,J2644,0,PARENT-OFFSPRING,1,,,,,,,
J494,J2666,0,PARENT-OFFSPRING,1,,,,,,,
J625,J2668,0,PARENT-OFFSPRING,1,,,,,,,
J2943,J2732,0,PARENT-OFFSPRING,1,,,,,,,
J1529,J2740,0,PARENT-OFFSPRING,1,,,,,,,
J515,J2751,0,PARENT-OFFSPRING,1,,,,,,,
J361,J2759,0,PARENT-OFFSPRING,1,,,,,,,
J2402,J2801,0,PARENT-OFFSPRING,1,,,,,,,
J2941,J2831,0,PARENT-OFFSPRING,1,,,,,,,
J1602,J2867,0,PARENT-OFFSPRING,1,,,,,,,
J1480,J3106,0,PARENT-OFFSPRING,1,,,,,,,
J1895,J3125,0,PARENT-OFFSPRING,1,,,,,,,
J1507,J3145,0,PARENT-OFFSPRING,1,,,,,,,
J1171,J3208,0,PARENT-OFFSPRING,1,,,,,,,
J972,J3225,0,PARENT-OFFSPRING,1,,,,,,,
J1368,J3228,0,PARENT-OFFSPRING,1,,,,,,,
J1529,J3281,0,PARENT-OFFSPRING,1,,,,,,,
J2402,J3295,0,PARENT-OFFSPRING,1,,,,,,,
J289,J3228,0,PARENT-OFFSPRING,1,,,,,,,
J1692,J2644,0,PARENT-OFFSPRING,1,,,,,,,
J2402,J2402,2013136,SOLO_NO_COOP,26,STREAM,0,0,1,A,NA,NA
J3066,J3066,2013758,SOLO_NO_COOP,4,STREAM,0,0,1,A,NA,NA
J2402,J2402,2016888,SOLO_NO_COOP,10,STREAM,0,0,1,A,NA,NA
J751,J751,2028102,SOLO_NO_COOP,55,STREAM,0,0,1,B,NA,NA
J2801,J2801,2097504,SOLO_NO_COOP,38,EDDY,0,0,1,A,NA,NA
J2402,J2402,2097555,SOLO_NO_COOP,9,STREAM,0,0,1,B,NA,NA
J751,J751,2097598,SOLO_NO_COOP,18,STREAM,0,0,1,B,NA,NA
J1507,J1507,2097887,SOLO_NO_COOP,29,STREAM,0,0,1,B,NA,NA
J1507,J1507,2097944,SOLO_NO_COOP,15,STREAM,0,0,1,B,NA,NA
J2402,J2402,2098415,SOLO_NO_COOP,7,STREAM,0,0,1,A,NA,NA
J2130,J2130,2100946,SOLO_NO_COOP,39,EDDY,0,0,1,A,NA,NA
J2801,J2801,2101210,SOLO_NO_COOP,20,EDDY,0,0,1,A,NA,NA
J2402,J2402,2103820,SOLO_NO_COOP,5,STREAM,0,0,1,A,NA,NA
J1480,J1480,2104770,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J1480,J1480,2104913,SOLO_NO_COOP,14,EDDY,0,0,1,A,NA,NA
J2801,J1480,2104942,COOP_FAIL,1,EDDY,1,0,0,NA,NA,1
J2801,J2801,2105035,SOLO_NO_COOP,14,EDDY,1,0,0,A,NA,NA
J1507,J1507,2105315,SOLO_NO_COOP,13,STREAM,0,0,1,B,NA,NA
J1480,J1480,2105640,SOLO_NO_COOP,16,EDDY,0,0,1,B,NA,NA
J1480,J1480,2105666,SOLO_NO_COOP,19,EDDY,0,0,1,A,NA,NA
J1507,J1507,2105685,SOLO_NO_COOP,21,STREAM,0,0,1,A,NA,NA
J1480,J1480,2105732,SOLO_NO_COOP,14,EDDY,0,0,1,B,NA,NA
J1480,J1480,2106518,SOLO_NO_COOP,34,EDDY,0,0,1,B,NA,NA
J2402,J3066,2183396,COOP_FAIL,1,STREAM,1,0,0,NA,NA,1
J751,J3069,2439282,COOP_FAIL,0,STREAM,1,0,0,NA,20,4
J3069,J3069,2439341,SOLO_NO_COOP,26,STREAM,1,0,0,A,NA,NA
J1507,J1507,2439412,SOLO_NO_COOP,6,STREAM,0,0,1,A,NA,NA
J3069,J3069,2439702,SOLO_NO_COOP,31,STREAM,0,0,1,B,NA,NA
J2402,J2402,2441346,SOLO_NO_COOP,15,STREAM,0,0,1,B,NA,NA
J1507,J1507,2441481,SOLO_NO_COOP,10,STREAM,0,0,1,B,NA,NA
J1507,J1507,2441592,SOLO_NO_COOP,13,STREAM,0,0,1,B,NA,NA
J1507,J1507,2444376,SOLO_NO_COOP,15,STREAM,0,0,1,B,NA,NA
J1507,J1507,2444854,SOLO_NO_COOP,8,STREAM,0,0,1,B,NA,NA
J3069,J3069,2445166,SOLO_NO_COOP,40,STREAM,0,0,1,A,NA,NA
J2402,J2402,2445373,SOLO_NO_COOP,18,STREAM,0,0,1,B,NA,NA
J1480,J1480,2447354,SOLO_NO_COOP,71,EDDY,0,0,1,A,NA,NA
J1480,J1480,2447436,SOLO_NO_COOP,26,EDDY,0,0,1,A,NA,NA
J1480,J1480,2447503,SOLO_NO_COOP,60,EDDY,0,0,1,A,NA,NA
J1480,J1480,2447568,SOLO_NO_COOP,32,EDDY,0,0,1,A,NA,NA
J3063,J3063,2448220,SOLO_NO_COOP,35,STREAM,0,0,1,A,NA,NA
J3063,J3063,2448309,SOLO_NO_COOP,9,STREAM,0,0,1,B,NA,NA
J2130,J2130,2452190,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J3063,J3063,2452213,SOLO_NO_COOP,13,STREAM,0,0,1,A,NA,NA
J2130,J2130,2453800,SOLO_NO_COOP,28,EDDY,0,0,1,A,NA,NA
J2130,J2130,2453865,SOLO_NO_COOP,14,EDDY,0,0,1,A,NA,NA
J3063,J3063,2469123,SOLO_NO_COOP,0,EDDY,0,0,1,A,NA,NA
J2801,J2801,2530699,SOLO_NO_COOP,11,EDDY,0,0,1,B,NA,NA
J2130,J2130,2532802,SOLO_NO_COOP,31,EDDY,0,0,1,A,NA,NA
J2130,J2130,2532835,SOLO_NO_COOP,21,EDDY,0,0,1,A,NA,NA
J3066,J3066,2535004,SOLO_NO_COOP,26,STREAM,0,0,1,A,NA,NA
J3066,J3066,2536214,SOLO_NO_COOP,4,STREAM,0,0,1,A,NA,NA
J2130,J2801,2536546,COOP_FAIL,1,EDDY,1,0,0,NA,NA,NA
J2130,J2130,2540633,SOLO_NO_COOP,373,EDDY,0,0,1,A,NA,NA
J3066,J3066,2542621,SOLO_NO_COOP,439,STREAM,0,0,1,A,NA,NA
J2130,J2130,2616978,SOLO_NO_COOP,20,EDDY,0,0,1,A,NA,NA
J2130,J2130,2622466,SOLO_NO_COOP,3021,EDDY,0,0,1,A,NA,NA
J510,J510,2627371,SOLO_NO_COOP,17,STREAM,0,0,1,A,NA,NA
J2130,J2130,2702553,SOLO_NO_COOP,15,EDDY,0,0,1,A,NA,NA
J505,J505,2702963,SOLO_NO_COOP,33,EDDY,0,0,1,B,NA,NA
J1480,J1480,2708631,SOLO_NO_COOP,19,EDDY,0,0,1,A,NA,NA
J3063,J3063,2709386,SOLO_NO_COOP,17,STREAM,0,0,1,B,NA,NA
J3063,J3063,2709819,SOLO_NO_COOP,6,EDDY,0,0,1,A,NA,NA
J2130,J2130,2709914,SOLO_NO_COOP,27,EDDY,0,0,1,A,NA,NA
J2130,J2130,2709944,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J3066,J3066,2710155,SOLO_NO_COOP,5,EDDY,0,0,1,B,NA,NA
J3069,J3069,2710911,SOLO_NO_COOP,24,STREAM,0,0,1,A,NA,NA
J2130,J2130,2712246,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J2130,J2130,2713499,SOLO_NO_COOP,2106,EDDY,0,0,1,A,NA,NA
J2130,J2130,2789022,SOLO_NO_COOP,27,EDDY,0,0,1,A,NA,NA
J3066,J3066,2789392,SOLO_NO_COOP,17,STREAM,0,0,1,B,NA,NA
J3066,J3066,2789519,SOLO_NO_COOP,17,STREAM,0,0,1,B,NA,NA
J1507,J1507,2790911,SOLO_NO_COOP,16,STREAM,0,0,1,A,NA,NA
J1507,J1507,2791029,SOLO_NO_COOP,11,STREAM,0,0,1,B,NA,NA
J3066,J3066,2798632,SOLO_NO_COOP,80,STREAM,0,0,1,A,NA,NA
J505,J505,2798785,SOLO_NO_COOP,11,EDDY,0,0,1,B,NA,NA
J2801,J2801,2798920,SOLO_NO_COOP,6,EDDY,0,0,1,B,NA,NA
J3003,J3003,2802910,SOLO_NO_COOP,952,EDDY,0,0,1,B,NA,NA
J505,J505,3045748,SOLO_NO_COOP,40,EDDY,0,0,1,A,NA,NA
J2130,J2130,3046412,SOLO_NO_COOP,20,EDDY,0,0,1,A,NA,NA
J2801,J2801,3047019,SOLO_NO_COOP,9,EDDY,0,0,1,B,NA,NA
J2072,J2072,3047146,SOLO_NO_COOP,47,EDDY,0,0,1,B,NA,NA
J751,J751,3047214,SOLO_NO_COOP,10,STREAM,0,0,1,A,NA,NA
J1480,J1480,3047933,SOLO_NO_COOP,50,EDDY,0,0,1,A,NA,NA
J1480,J1480,3047992,SOLO_NO_COOP,12,EDDY,0,0,1,B,NA,NA
